lon,lat,lonmid,latmid,UPWdays,DNWdays
22.1536589323,38.2260416843,22.3843750322,38.1419907158,0.005952381,0.3869047619
22.6320676202,38.0812500172,22.7572917,38.0159162979,0.0109126984,0.2371031746
22.8738242911,37.9385416834,22.933146843,37.9500000168,0,0
22.9624504297,37.9666666835,22.9177083672,38.0070516835,0.1478174603,0.0168650794
22.8510417003,38.0266230691,22.9062500338,38.0563716213,0.0972222222,0.1180555556
22.9741907267,38.0781250172,23.0270833676,38.0629073355,0,0
23.0914190453,38.0604166838,23.158333368,38.0751118058,0,0
23.2135417015,38.1061475576,23.1979167014,38.121161058,0,0
23.1758819365,38.1302083507,23.1916667014,38.1442137016,0,0
23.2130108796,38.1531250174,23.1666667013,38.1654893838,0,0
23.1267134578,38.1708333508,23.0854167011,38.1807665474,0,0
23.0317682946,38.1864583509,23.0010417008,38.2016311875,0,0
22.9729167007,38.191689578,22.8833333671,38.2194804546,0.2212301587,0.0119047619
22.7616187587,38.2468750177,22.7802083668,38.2598788469,0.2093253968,0.0277777778
22.7854167001,38.2748672274,22.7156250332,38.3010667515,0.1408730159,0.0148809524
22.6802083665,38.3489280705,22.6656250331,38.3739349139,0.185515873,0.0158730159
22.6416666997,38.3702728134,22.6177083663,38.351415229,0.1478174603,0.0972222222
22.6036362942,38.325000018,22.6031250329,38.3027705726,0.003968254,0.1051587302
22.5864583662,38.2748835428,22.5435079307,38.2989583512,0.0674603175,0.0109126984
22.5260416993,38.3364954742,22.4958333659,38.3823707187,0.0694444444,0.0079365079
22.441666699,38.4185304512,22.4072916989,38.4017428845,0.1359126984,0.0535714286
22.4000000322,38.3965705948,22.3959169321,38.3583333514,0,0.0416666667
22.3718750321,38.3299621817,22.2822916985,38.3372349629,0.2172619048,0.0198412698
22.1958333649,38.3339574291,22.1368265278,38.3468750181,0.0496031746,0
22.0834404217,38.3656250181,22.0614583645,38.3868636916,0.0833333333,0
21.9938467866,38.3937500182,21.8822916972,38.3649950413,0,0
21.7778779683,38.3416666847,21.6958333633,38.3408767887,0.8204365079,0.2678571429
21.6031250297,38.328845739,21.5397645227,38.2947916846,0.2896825397,0.3234126984
21.4687500292,38.2903002487,21.2738761235,38.2885416845,2.7787698413,0.626984127
21.0916666947,38.2838541845,21.1031250281,38.3204712745,0.7658730159,0.9007936508
21.1270833615,38.3120177118,21.1135416948,38.3288919001,10.7529761905,0.7410714286
21.0830538086,38.340625018,21.0848536318,38.3635416848,2.0218253968,0.7351190476
21.0922261926,38.3854166848,21.0817631134,38.4052083516,6.1984126984,0.6904761905
21.0743859928,38.4302083517,21.084375028,38.4421682902,0.6488095238,5.5972222222
21.0980126374,38.4437500184,21.0760416947,38.4455970974,7.5902777778,0.7609126984
21.0594740003,38.4604166851,21.0458333612,38.4489694501,8.4880952381,0.7450396825
21.0351131184,38.4739583518,21.068750028,38.4821509194,0.4603174603,0.5386904762
21.087500028,38.5208454646,21.0302083612,38.4840243413,0.3640873016,0.6011904762
20.9947916944,38.4759859138,21.0135416945,38.4933753053,0.5545634921,2.8601190476
21.0368933183,38.4968750185,21.0163881431,38.5135416853,5.6240079365,0.6101190476
21.0042468224,38.5406250187,21.0114890807,38.5645833521,0.8938492063,0.5734126984
21.0158590372,38.5895833522,21.0014105639,38.6218750189,5.2619047619,0.6140873016
20.9856781204,38.6510416857,20.9635416943,38.6664965749,6.0575396825,0.7648809524
20.9510416943,38.6585166082,20.9416666942,38.5913314206,0.5734126984,0.998015873
20.8933098307,38.5406250187,20.9093750275,38.5797492563,0.5486111111,0.7728174603
20.9354166942,38.6129580567,20.8937500274,38.5894901026,0.7996031746,0.75
20.8657916118,38.5885416855,20.8886726862,38.6354166856,0.4632936508,0.7430555556
20.9352858567,38.6583333524,20.8915860567,38.7187500192,6.3343253968,0.9890873016
20.857291694,38.7862250839,20.784575758,38.751041686,8.25,0.875
20.7308850891,38.7562500194,20.7598778385,38.6968750192,0.9523809524,12.3045634921
20.8104166938,38.6553090795,20.7854166937,38.6386102984,3.5297619048,0.8998015873
20.7614583603,38.6313954291,20.7916666937,38.6061120299,1.0753968254,15.689484127
20.8104166938,38.5847191599,20.765625027,38.6041709548,13.0376984127,1.371031746
20.7302083602,38.6591914538,20.7510416936,38.6718854357,0.5674603175,2.1924603175
20.7556434873,38.6822916858,20.7303288513,38.6781250191,0.9494047619,5.255952381
20.7104166935,38.6203910252,20.6895486378,38.6041666855,1.1478174603,0.9404761905
20.6541666933,38.5800243983,20.6236521557,38.5916666855,15.2886904762,1.7331349206
20.6033270565,38.6208333523,20.568728325,38.5812500188,1.1011904762,1.9206349206
20.5395833596,38.5843215193,20.5469718963,38.6062500189,6.2172619048,1.6329365079
20.5549718634,38.6302083523,20.5552083597,38.648781255,9.1170634921,1.7371031746
20.5520833596,38.6657907389,20.5854166931,38.7532555906,2.6121031746,1.2341269841
20.6354166932,38.8229774112,20.6854166934,38.8560528757,0.4454365079,1.3134920635
20.7228106556,38.9031250198,20.7108507213,38.9541666867,6.1706349206,1.0625
20.6906561876,38.9968750201,20.6973108707,39.0156250202,0.8898809524,0.625
20.7052616273,39.0333333536,20.6531250266,39.0694248111,8.7430555556,1.0535714286
20.6010416931,39.1014806755,20.5500000263,39.1553846359,8.121031746,1.0833333333
20.4875000261,39.2024870395,20.446875026,39.2712785236,9.2202380952,1.2579365079
20.3625000257,39.2753926491,20.3020833588,39.3087167648,7.6130952381,1.2123015873
20.2708333587,39.3719183293,20.2364583586,39.3882175179,4.7083333333,0.6398809524
20.2128545189,39.4125000215,20.2170483372,39.4302083549,2.6825396825,0.744047619
20.204192554,39.4458333549,20.2270833586,39.4480573872,0.1597222222,2.7529761905
20.2593750254,39.4500606276,20.2270833586,39.4734435639,2.7301587302,0.5198412698
20.1974897023,39.5000000217,20.1473692462,39.5114583551,4.0396825397,0.8511904762
20.1114583582,39.5744158829,20.1269965524,39.6083333554,0.0347222222,0.244047619
20.1490131827,39.6281250222,20.0604166914,39.6648152739,6.1448412698,1.0912698413
19.9774351146,39.7041666891,19.9835151251,39.7260416891,6.7172619048,1.810515873
19.9739583578,39.7391251956,19.9893562275,39.792708356,2.0327380952,1.0634920635
20.0135416913,39.8559134465,19.9572916911,39.8777227603,5.3611111111,1.7013888889
19.9062500242,39.9058905749,19.9175936366,39.9208333564,1.4801587302,0.8958333333
19.919751723,39.9385416898,19.9010416909,39.9757534057,6.2718253968,2.0426587302
19.8770708073,40.0125000234,19.8041666906,40.0414157155,5.2321428571,1.6755952381
19.7471499232,40.0854166903,19.7260416903,40.1007616106,5.4305555556,1.806547619
19.6958333569,40.1108517216,19.5812500232,40.1653681048,10.3591269841,3.6587301587
19.4645833562,40.2185929353,19.3668487987,40.313541691,12.2202380952,5.5853174603
19.287298641,40.4218750247,19.3115429761,40.4375000247,0.1011904762,0.3045634921
19.3406250224,40.4339064897,19.392566895,40.3937500246,4.0198412698,11.8511904762
19.4113195177,40.3427083578,19.4697916895,40.3468750245,2.060515873,2.1726190476
19.4835027841,40.427083358,19.4156250227,40.460785423,1.6597222222,0.9444444444
19.3377451201,40.4739583582,19.307291689,40.5676445815,6.7103174603,4.3363095238
19.2841376801,40.6656250255,19.3041614279,40.7093750256,1.8700396825,4.0853174603
19.3208227262,40.7572916924,19.3139914998,40.7822916925,4.5902777778,4.0515873016
19.3062500223,40.7973194699,19.3368995328,40.840625026,2.4275793651,4
19.3504687733,40.9010416929,19.3791666892,40.9633623905,2.8819444444,3.7003968254
19.4123842814,41.0135416933,19.4086417827,41.0468750267,5.2371031746,2.8978174603
19.4120912676,41.0927083602,19.4071826776,41.137500027,5.1765873016,2.183531746
19.398709462,41.1843750271,19.4051624005,41.2197916939,3.9712301587,2.0327380952
19.4063731281,41.2593750274,19.400815243,41.3072916942,4.2728174603,1.9672619048
19.3988797379,41.3447916943,19.3867274946,41.3937500278,4.7847222222,1.8968253968
19.3634154266,41.4229166946,19.3804924463,41.4791666947,3.3551587302,1.8720238095
19.4166666893,41.516276073,19.4476934748,41.5208333615,0.378968254,3.2946428571
19.4816451366,41.5177083615,19.4427083561,41.5432870629,2.8353174603,0.9603174603
19.4150448539,41.5802083617,19.523690499,41.5906250284,1.1140873016,0.6746031746
19.5489583564,41.6940564004,19.5552083565,41.7217487663,0.7708333333,0.9146825397
19.5492951361,41.7416666956,19.5659587172,41.7666666957,1.6478174603,0.7192460317
19.579074778,41.7968750291,19.506250023,41.8374718759,0.5823412698,0.2886904762
19.420833356,41.8409439061,19.3601004689,41.8427083626,2.121031746,0.6656746032
19.3098326334,41.8625000293,19.2305346609,41.8968750294,4.1121031746,1.1626984127
19.1437080752,41.9458333629,19.1317861739,41.9760416963,0.9464285714,1.2678571429
19.1380208551,42.0218750298,19.102083355,42.056861625,1.8283730159,1.0436507937
19.0697916882,42.0970412103,19.010416688,42.1283664384,2.1686507937,1.001984127
18.9589751895,42.1864583637,18.9027427787,42.2166666971,0.1626984127,0.5486111111
18.8671875209,42.2635416973,18.7498281994,42.280208364,0.0833333333,0.2648809524
18.6656250203,42.3716856337,18.5927083534,42.3694252367,0.8333333333,1.7063492063
18.5481459384,42.4250000311,18.6250000201,42.4243610458,0.5456349206,0.8134920635
18.7020833537,42.4154474745,18.6843750203,42.4243079649,0.2222222222,0.5823412698
18.676041687,42.4370378126,18.7020833537,42.4768712523,0.1160714286,0.2876984127
18.7504131709,42.4604166979,18.7601651285,42.4552083645,0.0138888889,0.3402777778
18.7322916872,42.4806505109,18.6718750203,42.4529120074,0.1498015873,0.2083333333
18.5962339944,42.4312500311,18.56875002,42.4483438797,1.0416666667,1.939484127
18.5322916865,42.440959757,18.5196910709,42.4114583644,0.7936507937,0.4662698413
18.5291666865,42.3878810866,18.4838195623,42.4177083644,1.5446428571,3.6160714286
18.4406250196,42.4417301545,18.4236816326,42.4416666978,1.5853174603,4.7936507937
18.4104166861,42.4604954545,18.3010416858,42.513874255,0.7876984127,4.5079365079
18.2038007771,42.5854166983,18.2031250188,42.5980033278,3.5922619048,1.7718253968
18.2224886555,42.5968750317,18.1718750187,42.6153412274,1.3720238095,4.7797619048
18.1274331366,42.6260416984,18.1041666851,42.6385483089,1.6944444444,5.8045634921
18.057291685,42.6497921521,18.057291685,42.6564860819,1.8462301587,0.7886904762
18.0656250184,42.6660077114,17.9322916846,42.7334484486,0.7172619048,4.1517857143
17.8000000175,42.7970975796,17.7718687874,42.7906250323,0.4821428571,3.0327380952
17.744791684,42.8091802754,17.7635416841,42.7834565578,2.8234126984,0.443452381
17.7831685823,42.7593750322,17.7326604489,42.7895833656,0.4424603175,3.253968254
17.6645833504,42.8097625759,17.5424578943,42.8375000324,0.5099206349,2.5833333333
17.423349281,42.8739583659,17.4364583497,42.8848851113,3.3968253968,1.1011904762
17.432291683,42.8925604452,17.334375016,42.9247286895,7.2648809524,7
17.2333609059,42.9604166995,17.2172074201,42.9541666995,1.0674603175,3.1527777778
17.1979166822,42.9426159494,17.2072916823,42.9160302763,0.693452381,3.5416666667
17.1760416822,42.9034932351,17.0645833485,42.9114331997,5.318452381,6.2817460317
16.9590265701,42.9125000327,16.8656250145,42.887850977,3.7291666667,6.0426587302
16.7895833476,42.8954364945,16.7544878206,42.902083366,5.876984127,7.630952381
16.7003576528,42.908333366,16.6770833472,42.9213280825,6.9801587302,8.3759920635
16.6395833471,42.9189236438,16.6489583472,42.9437297406,2.3373015873,0.6954365079
16.6760416806,42.9579832802,16.6458333471,42.9670325529,5.8244047619,8.1904761905
16.6068418695,42.9875000329,16.7383863778,42.9854166996,5.7103174603,6.1408730159
16.8781250146,42.9638853785,16.968562729,42.9802083662,3.5248015873,4.4087301587
17.0623550774,42.9770833662,17.0302083484,42.9965916577,4.6775793651,5.8392857143
17.003125015,43.0130267185,17.0061422567,43.0322916997,1.4206349206,4.1805555556
17.003125015,43.051542879,17.1604166821,43.0298150091,3.5932539683,4.3988095238
17.3035055053,43.0135416997,17.4333333497,42.9720610448,6.0942460317,9.1567460317
17.5123895626,42.920833366,17.5385416833,42.9226038033,1.8313492063,0.7956349206
17.5605755434,42.9218750327,17.5583333501,42.934607241,1.1706349206,0.6696428571
17.5781250168,42.9352517896,17.5000000165,42.9487785859,0.3859126984,3.2380952381
17.4523498239,43.0020833663,17.3888995075,43.0385416997,0,0
17.3447916827,43.0956413545,17.2520833491,43.1400570411,0,0
17.1571405591,43.1791666702,17.0736894818,43.2291666703,0.1091269841,1.8978174603
17.003125015,43.2898700623,16.8843750146,43.3892987846,0.4384920635,2.7509920635
16.6989583473,43.4274170755,16.6288958468,43.4364583377,2.6498015873,6.2996031746
16.5708333469,43.4643827204,16.5329649524,43.4854166712,3.8283730159,7.7986111111
16.4861408864,43.4875000045,16.4718750133,43.4690930678,0.3363095238,3.2589285714
16.4774398694,43.4864583378,16.4395833465,43.4991749907,1.1369047619,5.3511904762
16.3875473881,43.5062500046,16.4130378241,43.523958338,2.1865079365,0.4831349206
16.4375000131,43.534023052,16.3739583463,43.5398668536,0.8968253968,4.7291666667
16.3287698527,43.5260416713,16.3427083462,43.5219246079,3.4196428571,1.2619047619
16.3302083461,43.5107859896,16.3531250129,43.4964345496,4.8005952381,1.8392857143
16.3916666797,43.4898310086,16.3000000127,43.4846034564,0.8134920635,4.6180555556
16.2479166792,43.4590128624,16.3235899514,43.3989583376,5.9126984127,3.2490079365
16.403199087,43.3322916707,16.2956662336,43.3552083374,2.7549603175,7.3571428571
16.197916679,43.3858794281,16.185416679,43.3858166572,2.8015873016,7.3333333333
16.1645833456,43.3989965322,16.2002370383,43.4156250043,2.4632936508,0.4821428571
16.2343750125,43.4462012772,16.2208333458,43.4652592284,1.128968254,5.4970238095
16.2083333457,43.4794002012,16.2088399376,43.5010416712,0.941468254,5.6349206349
16.176041679,43.4743368301,16.1906166788,43.4802083378,4.691468254,1.9464285714
16.2009527743,43.4697916711,16.1750000123,43.4672478761,1.4583333333,6.130952381
16.165105602,43.4791666711,16.0844017978,43.4718750045,1.2470238095,5.5029761905
16.0218452287,43.4760416711,15.9791666783,43.4918111228,6.9563492063,9.2728174603
15.9489583449,43.5146605634,15.9427083449,43.5407689268,5.7311507937,8.3055555556
15.9203039235,43.5468750047,15.9041703852,43.5562500047,5.0744047619,8.0367063492
15.896324416,43.5770833381,15.9208333448,43.5799651694,7.6359126984,5.8432539683
15.9154772844,43.6041666715,15.8897687969,43.6614583384,3.0218253968,6.1686507937
15.8875000114,43.6655850687,15.8664700134,43.6937500052,3.0496031746,5.498015873
15.8500000113,43.7159909266,15.863541678,43.6903798835,4.4672619048,5.5972222222
15.8718750113,43.6596372066,15.8419604362,43.6802083385,2.4474206349,5.8998015873
15.8218750112,43.7023355391,15.8322916779,43.716427956,1.4771825397,5.3452380952
15.818063493,43.7145833386,15.7760416777,43.7388788092,1.060515873,4.8918650794
15.7364583442,43.7482729599,15.7197916775,43.7444802459,0.9722222222,4.9543650794
15.6970533441,43.7562500054,15.6717389235,43.7781250054,1.9652777778,5.1378968254
15.6691293183,43.7687500054,15.6093188738,43.7875000055,1.8382936508,5.4176587302
15.560416677,43.8282705326,15.5406250103,43.8530850432,3.2678571429,5.689484127
15.5416666769,43.8662448933,15.5000000101,43.8927701327,2.2132936508,6.0109126984
15.4367159537,43.8885416725,15.45000001,43.875934197,4.810515873,4.0069444444
15.45937501,43.8646497108,15.4302083433,43.8746165838,2.4613095238,5.4702380952
15.3979166765,43.8952638125,15.3613783501,43.9062500058,1.9722222222,4.751984127
15.3145833429,43.9446989588,15.2833333428,43.9734858309,0.8115079365,3.2311507937
15.2552083427,43.9985714344,15.2325962978,44.0197916729,0.7291666667,2.9126984127
15.2072916759,44.029401888,15.1145833422,44.0969923773,1.9900793651,3.9603174603
15.0197916753,44.164485591,15.1201962064,44.1312500066,3.2390873016,2.9384920635
15.1927083425,44.1371408098,15.1481321945,44.1812500067,1.2748015873,3.4166666667
15.0989182787,44.2218750069,15.1044894449,44.2333333402,2.943452381,0.2728174603
15.1118251748,44.2343750069,15.0687500088,44.276275756,0.6994047619,2.8392857143
15.0157789942,44.3239583405,15.052083342,44.3312154497,1.6865079365,0.3025793651
15.0812500088,44.3548539274,15.0510416754,44.3819188265,0.056547619,1.3333333333
15.0232083407,44.3968750074,14.9791666751,44.3926520345,0.0496031746,1.3273809524
14.9218750083,44.4134655707,14.879781222,44.4489583409,0.0634920635,1.7113095238
14.8445023229,44.4854166744,14.8635969846,44.4989583411,0.5396825397,0.130952381
14.8746899884,44.5197916745,14.8521863199,44.5406250079,0.0357142857,1.4712301587
14.834375008,44.562466405,14.8468750081,44.5700438942,0.0287698413,1.3363095238
14.831250008,44.579602474,14.7719223566,44.6406250082,0.0595238095,1.8829365079
14.718638563,44.7072916751,14.8167803273,44.6312500082,1.0833333333,0.0615079365
14.9021024194,44.6114583414,14.9840184271,44.5458333412,0.3075396825,0.0089285714
15.0791666755,44.4711438228,15.2017180189,44.385416674,0.9097222222,0.0902777778
15.3125000095,44.3363192768,15.2406250093,44.390481632,0.0436507937,1.1964285714
15.1719163751,44.4458333409,15.0679691231,44.5229166745,0.0009920635,0.375
14.9641666748,44.6020833414,14.9326039059,44.6406250082,0.0119047619,0.8035714286
14.9042244116,44.6802083417,14.8885617069,44.7302083418,0.2718253968,1.1656746032
14.8781250082,44.7813709165,14.8791666748,44.8431689998,1.0357142857,1.0892857143
14.8906250082,44.8834888151,14.9068648349,44.9125000091,1.9494047619,0.7361111111
14.9193740371,44.9406250092,14.8958333415,44.9800841905,0.066468254,1.4136904762
14.8791666748,45.0196887206,14.8551153993,45.0770833429,0,0
14.8041666746,45.118098038,14.7020833409,45.164013723,0.0009920635,0.1974206349
14.6060680062,45.2104166767,14.6491055404,45.1593750099,0.1001984127,0.0029761905
14.6749096711,45.1260416764,14.6684154924,45.0885416763,0.3035714286,0.0138888889
14.7093750076,45.0687852208,14.7618041227,45.0218750094,0,0
14.8272587798,44.9697916759,14.7833333412,44.9588916631,0.0347222222,3.2242063492
14.7679310908,44.9479166758,14.6770833408,44.9577427742,0.0218253968,2.5803571429
14.5835516309,44.9531250092,14.5406250071,44.946848162,0.0228174603,2.6527777778
14.4906250069,44.9756061966,14.5570989957,44.994791676,3.310515873,0.0396825397
14.6222371637,44.9927083427,14.5687500072,45.0122601673,0.0138888889,2.9295634921
14.5072916736,45.018755928,14.4635416735,45.0421829391,0.0109126984,0.7261904762
14.4301214662,45.0791666763,14.4500000068,45.0965730161,3.7212301587,0.121031746
14.4667892225,45.1093750097,14.512500007,45.1192392381,2.9384920635,0.0922619048
14.5387009372,45.1645833432,14.5302083404,45.2042259331,0.0704365079,0.2311507937
14.525000007,45.2284758871,14.542696057,45.21562501,0.0555555556,0.0009920635
14.5427083404,45.2272457816,14.5509748771,45.2437500101,1.1150793651,0.1716269841
14.5597159162,45.2625000102,14.4510416735,45.3186522822,0,0.2648809524
14.3260416731,45.3490623529,14.2579028083,45.2343750101,0.7906746032,4.7152777778
14.2052083393,45.1146643903,14.170280724,45.0729166762,1.2152777778,9.4672619048
14.1565958621,45.0437500095,14.1645833392,45.0212033698,1.9305555556,2.7271825397
14.1722428807,44.9802083426,14.114583339,44.9673852449,0.2599206349,9.1031746032
14.0675225891,44.9593750092,14.0479166722,44.9334854624,2.128968254,10.9702380952
14.0156250054,44.8914959221,14.0000000053,44.8179220749,3.6755952381,8.2351190476
13.982291672,44.7698108706,13.9399414112,44.7666666753,1.1140873016,11.9166666667
13.8914001086,44.7604166752,13.8958333383,44.7819835159,4.626984127,4.5773809524
13.8958333383,44.8039422282,13.8447916715,44.8168401427,0.6170634921,5.8125
13.8000000047,44.8567285522,13.7708967197,44.8958333423,0.7371031746,7.3452380952
13.7319711589,44.8958333423,13.7112066431,44.9125000091,1.1696428571,5.0049603175
13.7010416711,44.9330952475,13.7197916711,44.9516510509,8.7013888889,1.873015873
13.7416666712,44.9655654841,13.7166666711,44.9838782142,0.6101190476,6.9751984127
13.7010416711,44.9994058189,13.6833333377,45.0070012111,0.6438492063,7.0168650794
13.6604166709,45.032890865,13.6270833375,45.0388987487,0.623015873,6.939484127
13.6020833374,45.068471848,13.6098686298,45.0781250096,5.6517857143,1.2886904762
13.6281250042,45.0847768872,13.587500004,45.1138194546,0.6448412698,5.0803571429
13.5576105475,45.1562500098,13.5562500039,45.1891276143,2.7043650794,3.9077380952
13.5770833373,45.2147569523,13.5695000036,45.2447916768,1.1488095238,4.0714285714
13.5603422669,45.2781250102,13.5431944489,45.3083333437,0.5248015873,3.6001984127
13.5262847263,45.3447916771,13.5147435932,45.4041666773,0.8452380952,2.9275793651
13.491562504,45.4500000108,13.4903508811,45.4677083442,0.9136904762,2.5744047619
13.4803472264,45.4802083442,13.4996279803,45.506250011,5.9583333333,1.3472222222
13.5333333372,45.5158333438,13.5958333374,45.5403230785,5.4791666667,0.6785714286
13.6655208392,45.5562500111,13.6958333377,45.5973958446,4.7073412698,1.2599206349
13.7333333378,45.6273611222,13.7333333378,45.6470486203,2.4652777778,1.316468254
13.7354166712,45.6593750115,13.688541671,45.6817708449,0.0426587302,3.3700396825
13.6333333375,45.6885416782,13.5062500038,45.6206597358,0.4305555556,6.5317460317
13.3770833367,45.5708333445,13.3354167015,45.5548611222,0.5873015873,8.439484127
13.2640625346,45.531250011,13.0531250339,45.515625011,0.3095238095,6.3214285714
12.8468750333,45.4989583443,12.7208333662,45.4562500108,0.2896825397,7.2847222222
12.6041666991,45.4000000106,12.6302083659,45.3968750106,3.1924603175,0.1825396825
12.6750000327,45.3843750106,12.6625000327,45.3552083438,0.625,7.9107142857
12.6447916993,45.3375000104,12.5656250324,45.3187500104,0.4652777778,8.439484127
12.488958367,45.2958333436,12.4333333653,45.2677083435,0.5168650794,8.628968254
12.3885416985,45.2458333435,12.3864583651,45.2041666767,0.6865079365,4.0982142857
12.3889583667,45.1416666765,12.4843750321,45.0340909189,2.8174603175,0.8650793651
12.5976326085,44.9479166758,12.521458364,44.8093750087,1.943452381,7.5069444444
12.4192708652,44.6906250084,12.4322916986,44.6218750081,1.2827380952,2.0625
12.4442708653,44.5562500079,12.4989583655,44.4135416741,0.7757936508,1.1736111111
12.5885416991,44.2979166738,12.8843750334,44.0671875064,1.8253968254,1.8521825397
13.2114583678,43.8697916724,13.4197916702,43.7458333387,1.4375,2.1488095238
13.6395833375,43.6320833415,13.7645833379,43.5343750047,1.6388888889,3.9454365079
13.8583333382,43.4062500042,13.9085416685,43.2843750039,1.1547619048,6.4920634921
13.9541666719,43.1593750035,13.9984375053,43.0020833663,0.248015873,4.8303571429
14.0437500055,42.8406250324,14.1531250058,42.6479166985,0.0595238095,2.7529761905
14.2927083396,42.4877976512,14.5408854213,42.3125000307,0.5763888889,8.7876984127
14.8000000079,42.1502083604,14.973611124,42.0531250299,1.2609126984,13.621031746
15.1697916758,41.9804166971,15.2802083428,41.9611979488,0.3432539683,8.1795634921
15.3989583432,41.9572916963,15.5760416771,41.977083363,0.6865079365,7.1240079365
15.7479166776,41.9968750297,16.0263888963,41.9760416963,1.7490079365,17.7767857143
16.2166666791,41.9101562819,16.2541666792,41.8479166959,3.3938492063,18.7886904762
16.2729166793,41.7802083624,16.2524305637,41.6187500285,2.6567460317,6.818452381
16.1833333457,41.4822916948,16.2774305638,41.3833333611,0.7966269841,9.9226190476
16.4208333464,41.3284722498,16.5125000134,41.2636574333,1.2698412698,14.4543650794
16.6166666804,41.2106481759,16.8934027913,41.1354166936,1.2341269841,15.3859126984
17.1533854333,41.04270836,17.2875000159,40.9727315081,0.9176587302,17.1418650794
17.4072916829,40.8872396103,17.7114583506,40.7658088488,0.5823412698,13.1865079365
17.9864583514,40.6615166194,18.0093750182,40.6591238727,0.4047619048,8.0416666667
18.054166685,40.6498106282,18.107083355,40.5718750252,2.123015873,17.6130952381
18.1812500187,40.503125025,18.3128030491,40.4041666913,2.0049603175,13.9365079365
18.4305434976,40.2927083576,18.4789295808,40.1947916906,2.9682539683,17.2668650794
18.5247433773,40.1072916904,18.4780504175,40.0437500235,1.6517857143,7.9543650794
18.4270833528,39.9924081115,18.4014734737,39.8927083563,3.4702380952,18.441468254
18.3651960978,39.786458356,18.3093750191,39.8035404112,10.5287698413,2.0704365079
18.2333333522,39.8186781837,18.1644886563,39.8197916894,4.1666666667,0.7371031746
18.1114583518,39.8283333559,18.1093750185,39.8433238857,14.5317460317,5.5843253968
18.1158061791,39.8593750229,18.0686408909,39.9052083564,14.8571428571,3.9325396825
18.0187500182,39.9469551531,17.999154993,39.9750000233,14.7251984127,4.8958333333
17.9915818983,40.0125000234,17.9767435562,40.0385416901,8.4246031746,2.0426587302
17.9333333513,40.043984571,17.9636111309,40.0625000235,1.5545634921,3.126984127
17.9969876307,40.1000000237,17.9770833514,40.1265805966,11.5902777778,3.3214285714
17.9541666847,40.1417392445,17.9260416846,40.1649040402,10.8799603175,3.4047619048
17.9068936497,40.2083333573,17.8781565841,40.2489583575,4.3253968254,1.3978174603
17.8281250176,40.2726288626,17.6944128951,40.2822916909,1.189484127,0.253968254
17.55208335,40.2812030322,17.3729166828,40.3388278633,6.9216269841,1.4950396825
17.1988650652,40.4041666913,17.1854166822,40.4364067902,8.4613095238,2.0466269841
17.1260861432,40.4479166914,17.116666682,40.4641767014,10.6329365079,5.6021825397
17.1302083487,40.4887641836,17.0510416818,40.5034970489,0,0
16.9454356209,40.4489583581,16.85840437,40.3364583578,2.2708333333,5.9742063492
16.789655413,40.218750024,16.7009672744,40.0906250236,0.8025793651,1.4255952381
16.6322916804,39.9805039635,16.5729166802,39.8724702614,1.6478174603,0.4474206349
16.5007211673,39.7562500226,16.5335937633,39.697916689,0.0337301587,0.1865079365
16.5687500136,39.6418713832,16.6541666805,39.6210708339,0.2113095238,6.1011904762
16.7489583475,39.6224650286,16.9607954694,39.5062500218,0.2767857143,3.8382936508
17.1566288032,39.3864583547,17.133245568,39.2395833542,4.6478174603,13.8303571429
17.1462121365,39.0822916871,17.1750000155,39.0423225512,1.8571428571,9.3869047619
17.2062500156,39.0146131155,17.1791666822,38.9614969337,6.5049603175,11.0248015873
17.1401745649,38.9072916865,17.0562500151,38.9050955958,3.9672619048,0.3819444444
16.9927083483,38.9104860789,16.920833348,38.9165792734,2.9027777778,0.3432539683
16.8312500144,38.901577903,16.7250000141,38.865266453,0.5724206349,0.2857142857
16.6302083471,38.8207166863,16.5803548727,38.7625000194,0.2380952381,0.3928571429
16.5454654606,38.6989583525,16.5851562639,38.5802083521,0.6498015873,1.2827380952
16.5822916803,38.4295717773,16.4854131903,38.3500000181,1.0892857143,1.5694444444
16.3614583462,38.2993836247,16.2541666792,38.2085030794,1.4057539683,1.2886904762
16.1669295761,38.1020833506,16.1343750122,37.997732781,1.556547619,1.5029761905
16.0717401685,37.92083335,15.9229166782,37.9257020826,1.4186507937,1.1795634921
15.7458333443,37.924205412,15.6760416774,37.955389195,1.4206349206,0.2301587302
15.6343750106,38.0152736114,15.6468750106,38.0252688342,0.005952381,0.0228174603
15.6571256746,38.0395833504,15.6499825526,38.0666666838,0.7321428571,0.2311507937
15.6313125435,38.0885416839,15.6447916773,38.1112886409,0.0813492063,0.0843253968
15.655216163,38.1333333507,15.6395833439,38.1729440965,0.7321428571,0.2549603175
15.6312789457,38.2218750177,15.8290357366,38.334375018,0.181547619,2.5853174603
15.9285418432,38.536458352,15.8802760168,38.5822916855,4.6041666667,1.8640873016
15.8229166778,38.6180059713,15.8895833447,38.6819381503,0.1696428571,2.4692460317
15.9791666783,38.7218191474,16.0652916784,38.7281250193,0.3819444444,3.9761904762
16.1479166789,38.7313921821,16.1944896241,38.7802083528,0.0823412698,0.4583333333
16.212106686,38.855208353,16.1944798028,38.9156250199,2.1349206349,0.5089285714
16.1484241577,38.9458333533,16.0885939803,39.0395833536,1.2202380952,0.253968254
